SiteName,Latitude,Longitude,ageYounger,AgeOlder,Age,Taxon Name,Value,PollenSum,Percentage,Units,Element,Context,Depth,ColUnit
Sandy Hill Pond,41.689985,-70.36407,121.0,326.0,206.0,Tsuga,14.0,1979.5,0.70724930538,NISP,pollen,,40.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,184.0,422.0,289.0,Tsuga,18.0,2117.0,0.850259801606,NISP,pollen,,48.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,290.0,536.0,404.0,Tsuga,33.0,2167.5,1.52249134948,NISP,pollen,,56.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,514.0,683.0,599.0,Tsuga,22.0,1844.5,1.19273515858,NISP,pollen,,64.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,647.0,834.0,734.0,Tsuga,32.0,1808.0,1.76991150442,NISP,pollen,,72.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,718.0,958.0,830.0,Tsuga,24.0,1667.5,1.43928035982,NISP,pollen,,80.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,806.0,1062.0,924.0,Tsuga,35.0,1517.5,2.30642504119,NISP,pollen,,88.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,894.0,1194.0,1035.0,Tsuga,29.0,1789.5,1.62056440346,NISP,pollen,,96.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,993.0,1319.0,1156.0,Tsuga,25.0,1730.5,1.44466917076,NISP,pollen,,104.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1092.0,1540.0,1304.0,Tsuga,29.0,1125.0,2.57777777778,NISP,pollen,,112.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1201.0,1749.0,1457.0,Tsuga,13.0,1148.5,1.13191118851,NISP,pollen,,120.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1332.0,1915.0,1612.0,Tsuga,29.0,1385.5,2.09310718152,NISP,pollen,,128.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1469.0,2091.0,1766.0,Tsuga,30.0,1633.5,1.83654729109,NISP,pollen,,136.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1622.0,2246.0,1919.0,Tsuga,23.0,1440.0,1.59722222222,NISP,pollen,,144.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1682.0,2299.0,1976.0,Tsuga,17.0,1335.0,1.2734082397,NISP,pollen,,152.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1782.0,2531.0,2126.0,Tsuga,27.0,1327.5,2.03389830508,NISP,pollen,,160.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1822.0,2925.0,2273.0,Tsuga,13.0,1313.5,0.989722116483,NISP,pollen,,168.0,SANDY
Sandy Hill Pond,41.689985,-70.36407,1851.0,3354.0,2419.0,Tsuga,12.0,1372.5,0.874316939891,NISP,pollen,,176.0,SANDY
Fresh Pond,41.59412,-70.532835,-47.0,-42.0,-44.0,Tsuga,2.0,1254.0,0.159489633174,NISP,pollen,,1.0,FRESH
Fresh Pond,41.59412,-70.532835,-40.0,-36.0,-38.0,Tsuga,8.0,1478.0,0.541271989175,NISP,pollen,,2.0,FRESH
Fresh Pond,41.59412,-70.532835,-28.0,-24.0,-26.0,Tsuga,4.0,1304.0,0.306748466258,NISP,pollen,,4.0,FRESH
Fresh Pond,41.59412,-70.532835,-15.0,-10.0,-12.0,Tsuga,12.0,1213.0,0.989282769992,NISP,pollen,,6.0,FRESH
Fresh Pond,41.59412,-70.532835,0.0,6.0,3.0,Tsuga,8.0,1163.0,0.687876182287,NISP,pollen,,8.0,FRESH
Fresh Pond,41.59412,-70.532835,14.0,24.0,19.0,Tsuga,11.0,1118.0,0.983899821109,NISP,pollen,,10.0,FRESH
Fresh Pond,41.59412,-70.532835,35.0,47.0,41.0,Tsuga,10.0,1024.5,0.976085895559,NISP,pollen,,12.0,FRESH
Fresh Pond,41.59412,-70.532835,51.0,74.0,63.0,Tsuga,10.0,1090.0,0.917431192661,NISP,pollen,,14.0,FRESH
Fresh Pond,41.59412,-70.532835,65.0,107.0,85.0,Tsuga,11.0,913.0,1.20481927711,NISP,pollen,,16.0,FRESH
Fresh Pond,41.59412,-70.532835,70.0,159.0,105.0,Tsuga,15.0,788.0,1.90355329949,NISP,pollen,,18.0,FRESH
Fresh Pond,41.59412,-70.532835,74.0,214.0,126.0,Tsuga,15.0,890.5,1.68444693992,NISP,pollen,,20.0,FRESH
Fresh Pond,41.59412,-70.532835,89.0,231.0,147.0,Tsuga,5.0,837.0,0.597371565114,NISP,pollen,,22.0,FRESH
Fresh Pond,41.59412,-70.532835,97.0,256.0,168.0,Tsuga,27.0,904.0,2.98672566372,NISP,pollen,,24.0,FRESH
Fresh Pond,41.59412,-70.532835,114.0,282.0,189.0,Tsuga,12.0,993.0,1.2084592145,NISP,pollen,,26.0,FRESH
Fresh Pond,41.59412,-70.532835,131.0,298.0,210.0,Tsuga,33.0,803.5,4.10703173615,NISP,pollen,,28.0,FRESH
Fresh Pond,41.59412,-70.532835,143.0,323.0,231.0,Tsuga,35.0,1078.0,3.24675324675,NISP,pollen,,30.0,FRESH
Fresh Pond,41.59412,-70.532835,166.0,344.0,252.0,Tsuga,33.0,1119.0,2.9490616622,NISP,pollen,,32.0,FRESH
Fresh Pond,41.59412,-70.532835,180.0,377.0,274.0,Tsuga,25.0,947.0,2.6399155227,NISP,pollen,,34.0,FRESH
Fresh Pond,41.59412,-70.532835,196.0,410.0,295.0,Tsuga,17.0,823.5,2.06435944141,NISP,pollen,,36.0,FRESH
Fresh Pond,41.59412,-70.532835,213.0,434.0,316.0,Tsuga,22.0,989.0,2.22446916077,NISP,pollen,,38.0,FRESH
Fresh Pond,41.59412,-70.532835,226.0,469.0,337.0,Tsuga,6.0,809.0,0.741656365884,NISP,pollen,,40.0,FRESH
Fresh Pond,41.59412,-70.532835,262.0,505.0,378.0,Tsuga,26.0,822.5,3.16109422492,NISP,pollen,,44.0,FRESH
Fresh Pond,41.59412,-70.532835,300.0,547.0,419.0,Tsuga,23.0,885.0,2.5988700565,NISP,pollen,,48.0,FRESH
Fresh Pond,41.59412,-70.532835,333.0,593.0,459.0,Tsuga,22.0,1136.5,1.93576770788,NISP,pollen,,52.0,FRESH
Fresh Pond,41.59412,-70.532835,363.0,641.0,498.0,Tsuga,22.0,985.0,2.23350253807,NISP,pollen,,56.0,FRESH
Fresh Pond,41.59412,-70.532835,394.0,685.0,537.0,Tsuga,6.0,1005.5,0.596718050721,NISP,pollen,,60.0,FRESH
Fresh Pond,41.59412,-70.532835,434.0,722.0,575.0,Tsuga,22.0,1112.0,1.97841726619,NISP,pollen,,64.0,FRESH
Fresh Pond,41.59412,-70.532835,474.0,763.0,614.0,Tsuga,21.0,1029.5,2.03982515784,NISP,pollen,,68.0,FRESH
Fresh Pond,41.59412,-70.532835,515.0,802.0,652.0,Tsuga,34.0,1162.0,2.92598967298,NISP,pollen,,72.0,FRESH
Fresh Pond,41.59412,-70.532835,557.0,845.0,691.0,Tsuga,23.0,1136.5,2.02375714914,NISP,pollen,,76.0,FRESH
Fresh Pond,41.59412,-70.532835,590.0,891.0,730.0,Tsuga,20.0,1174.0,1.70357751278,NISP,pollen,,80.0,FRESH
Fresh Pond,41.59412,-70.532835,633.0,928.0,772.0,Tsuga,21.0,1025.5,2.04778156997,NISP,pollen,,84.0,FRESH
Fresh Pond,41.59412,-70.532835,674.0,971.0,813.0,Tsuga,17.0,1055.0,1.61137440758,NISP,pollen,,88.0,FRESH
Fresh Pond,41.59412,-70.532835,712.0,1015.0,854.0,Tsuga,22.0,874.5,2.51572327044,NISP,pollen,,92.0,FRESH
Fresh Pond,41.59412,-70.532835,746.0,1061.0,895.0,Tsuga,17.0,806.0,2.10918114144,NISP,pollen,,96.0,FRESH
Fresh Pond,41.59412,-70.532835,781.0,1104.0,935.0,Tsuga,22.0,943.5,2.33174350821,NISP,pollen,,100.0,FRESH
Fresh Pond,41.59412,-70.532835,825.0,1140.0,977.0,Tsuga,16.0,948.0,1.68776371308,NISP,pollen,,104.0,FRESH
Fresh Pond,41.59412,-70.532835,872.0,1180.0,1019.0,Tsuga,42.0,1826.5,2.29947987955,NISP,pollen,,108.0,FRESH
Fresh Pond,41.59412,-70.532835,920.0,1224.0,1062.0,Tsuga,24.0,984.0,2.43902439024,NISP,pollen,,112.0,FRESH
Fresh Pond,41.59412,-70.532835,987.0,1325.0,1149.0,Tsuga,21.0,957.5,2.19321148825,NISP,pollen,,120.0,FRESH
Fresh Pond,41.59412,-70.532835,1063.0,1425.0,1238.0,Tsuga,12.0,931.5,1.28824476651,NISP,pollen,,128.0,FRESH
Fresh Pond,41.59412,-70.532835,1137.0,1522.0,1326.0,Tsuga,11.0,810.5,1.35718692165,NISP,pollen,,136.0,FRESH
Fresh Pond,41.59412,-70.532835,1222.0,1611.0,1415.0,Tsuga,15.0,861.0,1.74216027875,NISP,pollen,,144.0,FRESH
Fresh Pond,41.59412,-70.532835,1318.0,1693.0,1505.0,Tsuga,19.0,966.0,1.966873706,NISP,pollen,,152.0,FRESH
Fresh Pond,41.59412,-70.532835,1411.0,1788.0,1595.0,Tsuga,27.0,1952.0,1.38319672131,NISP,pollen,,160.0,FRESH
Fresh Pond,41.59412,-70.532835,1484.0,1889.0,1685.0,Tsuga,33.0,1034.0,3.1914893617,NISP,pollen,,168.0,FRESH
Fresh Pond,41.59412,-70.532835,1566.0,1997.0,1777.0,Tsuga,27.0,914.0,2.95404814004,NISP,pollen,,176.0,FRESH
Fresh Pond,41.59412,-70.532835,1647.0,2095.0,1868.0,Tsuga,26.0,981.0,2.6503567788,NISP,pollen,,184.0,FRESH
Fresh Pond,41.59412,-70.532835,1732.0,2189.0,1959.0,Tsuga,32.0,1464.0,2.18579234973,NISP,pollen,,192.0,FRESH
Fresh Pond,41.59412,-70.532835,1761.0,2228.0,1993.0,Tsuga,28.0,1020.0,2.74509803922,NISP,pollen,,200.0,FRESH
Fresh Pond,41.59412,-70.532835,1834.0,2334.0,2080.0,Tsuga,29.0,934.0,3.10492505353,NISP,pollen,,208.0,FRESH
Fresh Pond,41.59412,-70.532835,1869.0,2548.0,2166.0,Tsuga,22.0,1014.0,2.16962524655,NISP,pollen,,216.0,FRESH
Mud Lake,47.129415,-88.3169877778,-52.0,-46.0,-49.0,Tsuga,21.0,346.0,6.06936416185,NISP,pollen,,0.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,-47.0,34.0,-16.0,Tsuga,15.0,379.0,3.95778364116,NISP,pollen,,4.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,-44.0,117.0,17.0,Tsuga,21.0,336.0,6.25,NISP,pollen,,8.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,-22.0,170.0,52.0,Tsuga,21.0,385.0,5.45454545455,NISP,pollen,,12.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,1.0,202.0,87.0,Tsuga,18.0,385.0,4.67532467532,NISP,pollen,,16.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,5.0,212.0,96.0,Tsuga,19.0,374.0,5.08021390374,NISP,pollen,,17.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,12.0,237.0,114.0,Tsuga,20.0,367.0,5.44959128065,NISP,pollen,,19.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,16.0,250.0,122.0,Tsuga,21.0,336.0,6.25,NISP,pollen,,20.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,28.0,267.0,136.0,Tsuga,15.0,326.0,4.60122699387,NISP,pollen,,21.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,56.0,360.0,190.0,Tsuga,21.0,327.0,6.42201834862,NISP,pollen,,25.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,60.0,392.0,204.0,Tsuga,20.0,321.0,6.23052959502,NISP,pollen,,26.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,148.0,715.0,394.0,Tsuga,9.0,301.0,2.99003322259,NISP,pollen,,40.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,294.0,916.0,588.0,Tsuga,17.0,287.0,5.92334494774,NISP,pollen,,54.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,443.0,1097.0,780.0,Tsuga,21.0,273.0,7.69230769231,NISP,pollen,,68.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,649.0,1257.0,972.0,Tsuga,25.0,275.0,9.09090909091,NISP,pollen,,82.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,882.0,1403.0,1160.0,Tsuga,31.0,305.0,10.1639344262,NISP,pollen,,96.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,1174.0,1541.0,1348.0,Tsuga,26.0,277.0,9.38628158845,NISP,pollen,,110.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,1325.0,1968.0,1593.0,Tsuga,10.0,261.0,3.83141762452,NISP,pollen,,124.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,1371.0,2143.0,1701.0,Tsuga,12.0,270.0,4.44444444444,NISP,pollen,,130.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,1471.0,2264.0,1826.0,Tsuga,8.0,284.0,2.81690140845,NISP,pollen,,137.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,1663.0,2556.0,2075.0,Tsuga,16.0,278.0,5.75539568345,NISP,pollen,,151.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,1889.0,2796.0,2320.0,Tsuga,21.0,287.0,7.31707317073,NISP,pollen,,165.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,2160.0,3042.0,2565.0,Tsuga,13.0,284.0,4.57746478873,NISP,pollen,,179.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,2465.0,3344.0,2854.0,Tsuga,9.0,278.0,3.23741007194,NISP,pollen,,193.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,2676.0,3829.0,3203.0,Tsuga,4.0,261.0,1.53256704981,NISP,pollen,,207.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,2785.0,4026.0,3352.0,Tsuga,8.0,281.0,2.84697508897,NISP,pollen,,213.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,2924.0,4235.0,3548.0,Tsuga,1.0,267.0,0.374531835206,NISP,pollen,,221.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,3050.0,4360.0,3691.0,Tsuga,1.0,273.0,0.3663003663,NISP,pollen,,227.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,3348.0,4718.0,4036.0,Tsuga,1.0,290.0,0.344827586207,NISP,pollen,,241.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,3709.0,4989.0,4373.0,Tsuga,3.0,276.0,1.08695652174,NISP,pollen,,255.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,4028.0,5264.0,4705.0,Tsuga,3.0,267.0,1.12359550562,NISP,pollen,,269.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,4471.0,5470.0,5031.0,Tsuga,10.0,272.0,3.67647058824,NISP,pollen,,283.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,4688.0,5584.0,5204.0,Tsuga,16.0,274.0,5.83941605839,NISP,pollen,,290.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,5201.0,5870.0,5572.0,Tsuga,6.0,279.0,2.15053763441,NISP,pollen,,304.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,5507.0,6440.0,5992.0,Tsuga,6.0,280.0,2.14285714286,NISP,pollen,,318.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,6785.0,7592.0,7202.0,Tsuga,2.0,353.0,0.56657223796,NISP,pollen,,368.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,7813.0,8265.0,8044.0,Tsuga,2.0,263.0,0.760456273764,NISP,pollen,,417.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,9057.0,10412.0,9616.0,Tsuga,9.0,262.0,3.43511450382,NISP,pollen,,540.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,9136.0,10499.0,9697.0,Tsuga,4.0,341.0,1.17302052786,NISP,pollen,,546.0,MUDLKMI
Mud Lake,47.129415,-88.3169877778,9557.0,11085.0,10162.0,Tsuga,1.0,426.0,0.234741784038,NISP,pollen,,582.0,MUDLKMI
Lily Lake,47.911995,-89.0908,709.0,1432.0,1057.0,Tsuga,9.0,554.0,1.62454873646,NISP,pollen,,150.0,LILYMI
Lily Lake,47.911995,-89.0908,846.0,1588.0,1205.0,Tsuga,7.0,676.0,1.03550295858,NISP,pollen,,170.0,LILYMI
Lily Lake,47.911995,-89.0908,916.0,1662.0,1277.0,Tsuga,6.0,538.0,1.11524163569,NISP,pollen,,180.0,LILYMI
Lily Lake,47.911995,-89.0908,1033.0,1770.0,1387.0,Tsuga,5.0,617.0,0.810372771475,NISP,pollen,,195.0,LILYMI
Lily Lake,47.911995,-89.0908,1138.0,1888.0,1499.0,Tsuga,8.0,717.0,1.11576011158,NISP,pollen,,210.0,LILYMI
Lily Lake,47.911995,-89.0908,1210.0,1968.0,1571.0,Tsuga,3.0,553.0,0.542495479204,NISP,pollen,,220.0,LILYMI
Lily Lake,47.911995,-89.0908,1290.0,2042.0,1644.0,Tsuga,6.0,905.0,0.662983425414,NISP,pollen,,230.0,LILYMI
Lily Lake,47.911995,-89.0908,1367.0,2116.0,1719.0,Tsuga,8.0,1050.0,0.761904761905,NISP,pollen,,240.0,LILYMI
Lily Lake,47.911995,-89.0908,1444.0,2189.0,1792.0,Tsuga,4.0,873.0,0.458190148912,NISP,pollen,,250.0,LILYMI
Lily Lake,47.911995,-89.0908,1524.0,2274.0,1865.0,Tsuga,15.0,1607.0,0.933416303671,NISP,pollen,,260.0,LILYMI
Lily Lake,47.911995,-89.0908,1607.0,2345.0,1936.0,Tsuga,11.0,1554.0,0.707850707851,NISP,pollen,,270.0,LILYMI
Lily Lake,47.911995,-89.0908,1696.0,2426.0,2008.0,Tsuga,7.0,1416.0,0.494350282486,NISP,pollen,,280.0,LILYMI
Lily Lake,47.911995,-89.0908,1786.0,2493.0,2081.0,Tsuga,6.0,1164.0,0.515463917526,NISP,pollen,,290.0,LILYMI
Lily Lake,47.911995,-89.0908,1874.0,2573.0,2153.0,Tsuga,7.0,1124.0,0.622775800712,NISP,pollen,,300.0,LILYMI
Lily Lake,47.911995,-89.0908,1976.0,2638.0,2226.0,Tsuga,9.0,1229.0,0.73230268511,NISP,pollen,,310.0,LILYMI
Lily Lake,47.911995,-89.0908,2074.0,2723.0,2315.0,Tsuga,2.0,1101.0,0.181653042688,NISP,pollen,,320.0,LILYMI
Lily Lake,47.911995,-89.0908,2160.0,2848.0,2442.0,Tsuga,9.0,1224.0,0.735294117647,NISP,pollen,,330.0,LILYMI
Lily Lake,47.911995,-89.0908,2220.0,2899.0,2507.0,Tsuga,10.0,943.0,1.06044538706,NISP,pollen,,335.0,LILYMI
Lily Lake,47.911995,-89.0908,2316.0,3039.0,2635.0,Tsuga,9.0,872.0,1.03211009174,NISP,pollen,,345.0,LILYMI
Lily Lake,47.911995,-89.0908,2411.0,3183.0,2762.0,Tsuga,4.0,1243.0,0.321802091714,NISP,pollen,,355.0,LILYMI
Lily Lake,47.911995,-89.0908,2502.0,3338.0,2889.0,Tsuga,12.0,938.0,1.27931769723,NISP,pollen,,365.0,LILYMI
Lily Lake,47.911995,-89.0908,2597.0,3503.0,3017.0,Tsuga,8.0,918.0,0.871459694989,NISP,pollen,,375.0,LILYMI
Lily Lake,47.911995,-89.0908,2697.0,3647.0,3141.0,Tsuga,3.0,1069.0,0.280636108513,NISP,pollen,,385.0,LILYMI
Lily Lake,47.911995,-89.0908,2800.0,3787.0,3268.0,Tsuga,5.0,1266.0,0.394944707741,NISP,pollen,,395.0,LILYMI
Lily Lake,47.911995,-89.0908,3135.0,4205.0,3650.0,Tsuga,1.0,866.0,0.115473441109,NISP,pollen,,425.0,LILYMI
Lily Lake,47.911995,-89.0908,3180.0,4282.0,3713.0,Tsuga,4.0,1108.0,0.361010830325,NISP,pollen,,430.0,LILYMI
Lily Lake,47.911995,-89.0908,4177.0,5374.0,4767.0,Tsuga,6.0,1053.0,0.569800569801,NISP,pollen,,510.0,LILYMI
Lily Lake,47.911995,-89.0908,4310.0,5518.0,4906.0,Tsuga,1.0,923.0,0.108342361863,NISP,pollen,,520.0,LILYMI
Lily Lake,47.911995,-89.0908,4857.0,6049.0,5451.0,Tsuga,1.0,1192.0,0.0838926174497,NISP,pollen,,560.0,LILYMI
Lily Lake,47.911995,-89.0908,5002.0,6179.0,5588.0,Tsuga,6.0,1221.0,0.4914004914,NISP,pollen,,570.0,LILYMI
Lily Lake,47.911995,-89.0908,5148.0,6302.0,5726.0,Tsuga,7.0,1093.0,0.64043915828,NISP,pollen,,580.0,LILYMI
Lily Lake,47.911995,-89.0908,5626.0,6669.0,6135.0,Tsuga,1.0,900.0,0.111111111111,NISP,pollen,,610.0,LILYMI
Lily Lake,47.911995,-89.0908,7127.0,8412.0,7784.0,Tsuga,1.0,670.0,0.149253731343,NISP,pollen,,710.0,LILYMI
Lily Lake,47.911995,-89.0908,7670.0,8848.0,8301.0,Tsuga,1.0,551.0,0.181488203267,NISP,pollen,,740.0,LILYMI
Lily Lake,47.911995,-89.0908,7857.0,8985.0,8468.0,Tsuga,1.0,819.0,0.1221001221,NISP,pollen,,750.0,LILYMI
Mumbo Lake,41.190975,-122.510539444,25.0,75.0,42.0,Tsuga,10.0,13094.0,0.076370856881,NISP,pollen,,0.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,117.0,771.0,392.0,Tsuga,5.0,13050.0,0.0383141762452,NISP,pollen,,10.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,381.0,1137.0,742.0,Tsuga,7.0,13048.0,0.0536480686695,NISP,pollen,,20.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,752.0,1464.0,1106.0,Tsuga,5.0,13086.0,0.0382087727342,NISP,pollen,,30.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,1104.0,1845.0,1481.0,Tsuga,3.0,13157.0,0.0228015505054,NISP,pollen,,40.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,1582.0,2131.0,1852.0,Tsuga,4.0,13111.0,0.0305087331249,NISP,pollen,,50.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,1880.0,2810.0,2277.0,Tsuga,10.0,13315.0,0.0751032669921,NISP,pollen,,60.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,2275.0,3518.0,2841.0,Tsuga,2.0,13131.0,0.0152311324347,NISP,pollen,,73.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,2497.0,3869.0,3143.0,Tsuga,3.0,13117.0,0.022871083327,NISP,pollen,,80.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,2845.0,4291.0,3572.0,Tsuga,6.0,13047.0,0.0459875833525,NISP,pollen,,90.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,3280.0,4690.0,4003.0,Tsuga,6.0,13166.0,0.0455719276925,NISP,pollen,,100.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,3734.0,5030.0,4436.0,Tsuga,3.0,13151.0,0.0228119534636,NISP,pollen,,110.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,4259.0,5325.0,4870.0,Tsuga,5.0,13106.0,0.0381504654357,NISP,pollen,,120.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,4841.0,5592.0,5286.0,Tsuga,2.0,13011.0,0.0153716086388,NISP,pollen,,130.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,5664.0,6556.0,6084.0,Tsuga,1.0,13027.0,0.00767636447379,NISP,pollen,,150.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,5824.0,6737.0,6274.0,Tsuga,3.0,12991.0,0.0230929104765,NISP,pollen,,155.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,6168.0,7026.0,6625.0,Tsuga,3.0,12981.0,0.0231107002542,NISP,pollen,,164.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,7040.0,7720.0,7339.0,Tsuga,2.0,12948.0,0.0154464009886,NISP,pollen,,180.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,8742.0,9956.0,9445.0,Tsuga,1.0,12932.0,0.00773275595422,NISP,pollen,,205.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,10012.0,11579.0,10660.0,Tsuga,2.0,13091.0,0.0152776716828,NISP,pollen,,220.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,10534.0,12578.0,11475.0,Tsuga,1.0,13076.0,0.00764759865402,NISP,pollen,,230.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,10883.0,12993.0,11895.0,Tsuga,5.0,12947.0,0.0386189850931,NISP,pollen,,235.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,11256.0,13341.0,12314.0,Tsuga,8.0,12920.0,0.061919504644,NISP,pollen,,240.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,11622.0,13682.0,12722.0,Tsuga,5.0,12997.0,0.0384704162499,NISP,pollen,,245.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,12038.0,14015.0,13134.0,Tsuga,6.0,12899.0,0.046515233739,NISP,pollen,,250.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,13174.0,14583.0,13954.0,Tsuga,8.0,13008.0,0.0615006150062,NISP,pollen,,260.5,MUMBO
Mumbo Lake,41.190975,-122.510539444,13376.0,14620.0,14030.0,Tsuga,5.0,12968.0,0.0385564466379,NISP,pollen,,266.5,MUMBO
Jackson Pond,37.43255,-85.72462,,,15863.0,Tsuga,3.0,393.5,0.762388818297,NISP,pollen,,120.0,JACKSN07
Jackson Pond,37.43255,-85.72462,,,16144.0,Tsuga,2.0,524.5,0.381315538608,NISP,pollen,,135.0,JACKSN07
Jackson Pond,37.43255,-85.72462,,,17278.0,Tsuga,1.0,536.5,0.186393289842,NISP,pollen,,180.0,JACKSN07
Anderson Pond,36.03015,-85.50132,,,-20.0,Tsuga,1.0,599.33,0.166852985834,NISP,pollen,,11.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,46.0,Tsuga,2.0,494.33,0.40458802824,NISP,pollen,,35.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,89.0,Tsuga,2.0,449.33,0.445107159549,NISP,pollen,,51.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,111.0,Tsuga,2.0,482.83,0.414224468239,NISP,pollen,,59.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,158.0,Tsuga,6.0,371.83,1.61364064223,NISP,pollen,,76.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,169.0,Tsuga,2.0,578.33,0.345823318866,NISP,pollen,,80.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,185.0,Tsuga,6.0,535.33,1.12080399006,NISP,pollen,,86.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,207.0,Tsuga,17.0,417.83,4.06864035613,NISP,pollen,,94.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,13541.0,Tsuga,5.0,410.83,1.21704841419,NISP,pollen,,102.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,15135.0,Tsuga,1.0,387.83,0.257844932058,NISP,pollen,,193.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,15842.0,Tsuga,1.0,390.83,0.255865721669,NISP,pollen,,234.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,19240.0,Tsuga,1.0,369.33,0.270760566431,NISP,pollen,,414.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,20461.0,Tsuga,1.0,404.33,0.247322731432,NISP,pollen,,486.0,ANDERS07
Anderson Pond,36.03015,-85.50132,,,22955.0,Tsuga,1.0,442.33,0.22607555445,NISP,pollen,,620.0,ANDERS07
